[2019-12-27 21:18:46] main.ERROR: Error: Application is not installed yet.  [] []
[2019-12-27 21:26:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_9","FPC"],"mode":"matchingTag"}} []
[2019-12-27 21:26:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_9","FPC"],"mode":"matchingTag"}} []
[2019-12-27 21:26:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_10","FPC"],"mode":"matchingTag"}} []
[2019-12-27 21:26:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_10","FPC"],"mode":"matchingTag"}} []
[2019-12-27 21:26:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_11","FPC"],"mode":"matchingTag"}} []
[2019-12-27 21:26:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_11","FPC"],"mode":"matchingTag"}} []
[2019-12-27 21:26:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_17","FPC"],"mode":"matchingTag"}} []
[2019-12-27 21:26:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_17","FPC"],"mode":"matchingTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_18","FPC"],"mode":"matchingTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_18","FPC"],"mode":"matchingTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_19","FPC"],"mode":"matchingTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_19","FPC"],"mode":"matchingTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_20","FPC"],"mode":"matchingTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_20","FPC"],"mode":"matchingTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_27","FPC"],"mode":"matchingTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_27","FPC"],"mode":"matchingTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_28","FPC"],"mode":"matchingTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_28","FPC"],"mode":"matchingTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_29","FPC"],"mode":"matchingTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_29","FPC"],"mode":"matchingTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_30","FPC"],"mode":"matchingTag"}} []
[2019-12-27 21:26:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE_30","FPC"],"mode":"matchingTag"}} []
[2019-12-27 21:26:39] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:39] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:39] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2019-12-27 21:26:39] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.local/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
